gene_symbol,phenotype,mendelian_disease_group,ground_truth
KLK4,PASS_Multiple_sclerosis,Immune_Dysregulation,0
GAMT,PASS_Multiple_sclerosis,Immune_Dysregulation,0
GATA6,PASS_Multiple_sclerosis,Immune_Dysregulation,0
TWNK,PASS_Multiple_sclerosis,Immune_Dysregulation,0
KCNC1,PASS_Multiple_sclerosis,Immune_Dysregulation,0
CCBE1,PASS_Multiple_sclerosis,Immune_Dysregulation,0
ALAD,PASS_Multiple_sclerosis,Immune_Dysregulation,0
KCTD2,PASS_Multiple_sclerosis,Immune_Dysregulation,0
APC,PASS_Multiple_sclerosis,Immune_Dysregulation,0
TINF2,PASS_Multiple_sclerosis,Immune_Dysregulation,0
SPTBN2,PASS_Multiple_sclerosis,Immune_Dysregulation,0
ADSL,PASS_Multiple_sclerosis,Immune_Dysregulation,0
CENPJ,PASS_Multiple_sclerosis,Immune_Dysregulation,0
ATP13A2,PASS_Multiple_sclerosis,Immune_Dysregulation,0
PEX2,PASS_Multiple_sclerosis,Immune_Dysregulation,0
KHK,PASS_Multiple_sclerosis,Immune_Dysregulation,0
MANBA,PASS_Multiple_sclerosis,Immune_Dysregulation,0
PSPH,PASS_Multiple_sclerosis,Immune_Dysregulation,0
SOX9,PASS_Multiple_sclerosis,Immune_Dysregulation,0
SPARC,PASS_Multiple_sclerosis,Immune_Dysregulation,0
WAC,PASS_Multiple_sclerosis,Immune_Dysregulation,0
UAP1,PASS_Multiple_sclerosis,Immune_Dysregulation,0
PIGL,PASS_Multiple_sclerosis,Immune_Dysregulation,0
VRK1,PASS_Multiple_sclerosis,Immune_Dysregulation,0
CHST14,PASS_Multiple_sclerosis,Immune_Dysregulation,0
CLDN16,PASS_Multiple_sclerosis,Immune_Dysregulation,0
COLEC11,PASS_Multiple_sclerosis,Immune_Dysregulation,0
TMEM199,PASS_Multiple_sclerosis,Immune_Dysregulation,0
SCN9A,PASS_Multiple_sclerosis,Immune_Dysregulation,0
LMAN2L,PASS_Multiple_sclerosis,Immune_Dysregulation,0
POGZ,PASS_Multiple_sclerosis,Immune_Dysregulation,0
HNRNPU,PASS_Multiple_sclerosis,Immune_Dysregulation,0
IDH2,PASS_Multiple_sclerosis,Immune_Dysregulation,0
CALR3,PASS_Multiple_sclerosis,Immune_Dysregulation,0
XPR1,PASS_Multiple_sclerosis,Immune_Dysregulation,0
SMO,PASS_Multiple_sclerosis,Immune_Dysregulation,0
GJA5,PASS_Multiple_sclerosis,Immune_Dysregulation,0
FOXL2,PASS_Multiple_sclerosis,Immune_Dysregulation,0
MYO18B,PASS_Multiple_sclerosis,Immune_Dysregulation,0
NPR2,PASS_Multiple_sclerosis,Immune_Dysregulation,0
WNT5A,PASS_Multiple_sclerosis,Immune_Dysregulation,0
RPL15,PASS_Multiple_sclerosis,Immune_Dysregulation,0
PDSS2,PASS_Multiple_sclerosis,Immune_Dysregulation,0
PER2,PASS_Multiple_sclerosis,Immune_Dysregulation,0
GPC6,PASS_Multiple_sclerosis,Immune_Dysregulation,0
STN1,PASS_Multiple_sclerosis,Immune_Dysregulation,0
LIFR,PASS_Multiple_sclerosis,Immune_Dysregulation,0
MED23,PASS_Multiple_sclerosis,Immune_Dysregulation,0
TTN,PASS_Multiple_sclerosis,Immune_Dysregulation,0
TRPM6,PASS_Multiple_sclerosis,Immune_Dysregulation,0
ARHGEF2,PASS_Multiple_sclerosis,Immune_Dysregulation,0
CCND2,PASS_Multiple_sclerosis,Immune_Dysregulation,0
NPHP1,PASS_Multiple_sclerosis,Immune_Dysregulation,0
DNAJC6,PASS_Multiple_sclerosis,Immune_Dysregulation,0
CST9,PASS_Multiple_sclerosis,Immune_Dysregulation,0
TWIST2,PASS_Multiple_sclerosis,Immune_Dysregulation,0
ACOX1,PASS_Multiple_sclerosis,Immune_Dysregulation,0
INSL6,PASS_Multiple_sclerosis,Immune_Dysregulation,0
TOR1A,PASS_Multiple_sclerosis,Immune_Dysregulation,0
TAPT1,PASS_Multiple_sclerosis,Immune_Dysregulation,0
SLC12A1,PASS_Multiple_sclerosis,Immune_Dysregulation,0
DNM1L,PASS_Multiple_sclerosis,Immune_Dysregulation,0
ENG,PASS_Multiple_sclerosis,Immune_Dysregulation,0
ITPA,PASS_Multiple_sclerosis,Immune_Dysregulation,0
ANGPTL3,PASS_Multiple_sclerosis,Immune_Dysregulation,0
CTNS,PASS_Multiple_sclerosis,Immune_Dysregulation,0
ITPR2,PASS_Multiple_sclerosis,Immune_Dysregulation,0
RPS27,PASS_Multiple_sclerosis,Immune_Dysregulation,0
ABCB4,PASS_Multiple_sclerosis,Immune_Dysregulation,0
KANSL1,PASS_Multiple_sclerosis,Immune_Dysregulation,0
KIF1BP,PASS_Multiple_sclerosis,Immune_Dysregulation,0
CHAMP1,PASS_Multiple_sclerosis,Immune_Dysregulation,0
SEC63,PASS_Multiple_sclerosis,Immune_Dysregulation,0
TTC8,PASS_Multiple_sclerosis,Immune_Dysregulation,0
SARS2,PASS_Multiple_sclerosis,Immune_Dysregulation,0
HNMT,PASS_Multiple_sclerosis,Immune_Dysregulation,0
PDGFRL,PASS_Multiple_sclerosis,Immune_Dysregulation,0
DCDC2,PASS_Multiple_sclerosis,Immune_Dysregulation,0
ISG15,PASS_CD_deLange2017,Immune_Dysregulation,1
TNFRSF4,PASS_CD_deLange2017,Immune_Dysregulation,1
GNB1,PASS_CD_deLange2017,Immune_Dysregulation,1
PIK3CD,PASS_CD_deLange2017,Immune_Dysregulation,1
TARDBP,PASS_CD_deLange2017,Immune_Dysregulation,1
MASP2,PASS_CD_deLange2017,Immune_Dysregulation,1
MTOR,PASS_CD_deLange2017,Immune_Dysregulation,1
ALPL,PASS_CD_deLange2017,Immune_Dysregulation,1
C1QA,PASS_CD_deLange2017,Immune_Dysregulation,1
C1QC,PASS_CD_deLange2017,Immune_Dysregulation,1
C1QB,PASS_CD_deLange2017,Immune_Dysregulation,1
SLC30A2,PASS_CD_deLange2017,Immune_Dysregulation,1
FCN3,PASS_CD_deLange2017,Immune_Dysregulation,1
LCK,PASS_CD_deLange2017,Immune_Dysregulation,1
AK2,PASS_CD_deLange2017,Immune_Dysregulation,1
CSF3R,PASS_CD_deLange2017,Immune_Dysregulation,1
ZMPSTE24,PASS_CD_deLange2017,Immune_Dysregulation,1
CTPS1,PASS_CD_deLange2017,Immune_Dysregulation,1
TOE1,PASS_CD_deLange2017,Immune_Dysregulation,1
TAL1,PASS_CD_deLange2017,Immune_Dysregulation,1
FOXE3,PASS_CD_deLange2017,Immune_Dysregulation,1
IL23R,PASS_CD_deLange2017,Immune_Dysregulation,1
BCL10,PASS_CD_deLange2017,Immune_Dysregulation,1
GFI1,PASS_CD_deLange2017,Immune_Dysregulation,1
ALG14,PASS_CD_deLange2017,Immune_Dysregulation,1
NRAS,PASS_CD_deLange2017,Immune_Dysregulation,1
TSHB,PASS_CD_deLange2017,Immune_Dysregulation,1
NGF,PASS_CD_deLange2017,Immune_Dysregulation,1
VPS45,PASS_CD_deLange2017,Immune_Dysregulation,1
ECM1,PASS_CD_deLange2017,Immune_Dysregulation,1
RFX5,PASS_CD_deLange2017,Immune_Dysregulation,1
RORC,PASS_CD_deLange2017,Immune_Dysregulation,1
HAX1,PASS_CD_deLange2017,Immune_Dysregulation,1
GBA,PASS_CD_deLange2017,Immune_Dysregulation,1
RIT1,PASS_CD_deLange2017,Immune_Dysregulation,1
LAMTOR2,PASS_CD_deLange2017,Immune_Dysregulation,1
LMNA,PASS_CD_deLange2017,Immune_Dysregulation,1
SEMA4A,PASS_CD_deLange2017,Immune_Dysregulation,1
NTRK1,PASS_CD_deLange2017,Immune_Dysregulation,1
ACKR1,PASS_CD_deLange2017,Immune_Dysregulation,1
COPA,PASS_CD_deLange2017,Immune_Dysregulation,1
APOA2,PASS_CD_deLange2017,Immune_Dysregulation,1
MPZ,PASS_CD_deLange2017,Immune_Dysregulation,1
HSPA6,PASS_CD_deLange2017,Immune_Dysregulation,1
FCGR3A,PASS_CD_deLange2017,Immune_Dysregulation,1
FCGR3B,PASS_CD_deLange2017,Immune_Dysregulation,1
FCGR2B,PASS_CD_deLange2017,Immune_Dysregulation,1
CD247,PASS_CD_deLange2017,Immune_Dysregulation,1
SLC19A2,PASS_CD_deLange2017,Immune_Dysregulation,1
F5,PASS_CD_deLange2017,Immune_Dysregulation,1
FASLG,PASS_CD_deLange2017,Immune_Dysregulation,1
LAMC1,PASS_CD_deLange2017,Immune_Dysregulation,1
LAMC2,PASS_CD_deLange2017,Immune_Dysregulation,1
NCF2,PASS_CD_deLange2017,Immune_Dysregulation,1
CDC73,PASS_CD_deLange2017,Immune_Dysregulation,1
CFH,PASS_CD_deLange2017,Immune_Dysregulation,1
CFHR3,PASS_CD_deLange2017,Immune_Dysregulation,1
PTPRC,PASS_CD_deLange2017,Immune_Dysregulation,1
SNRPE,PASS_CD_deLange2017,Immune_Dysregulation,1
PPP1R15B,PASS_CD_deLange2017,Immune_Dysregulation,1
CNTN2,PASS_CD_deLange2017,Immune_Dysregulation,1
IL10,PASS_CD_deLange2017,Immune_Dysregulation,1
CD55,PASS_CD_deLange2017,Immune_Dysregulation,1
CR2,PASS_CD_deLange2017,Immune_Dysregulation,1
CR1,PASS_CD_deLange2017,Immune_Dysregulation,1
LAMB3,PASS_CD_deLange2017,Immune_Dysregulation,1
TGFB2,PASS_CD_deLange2017,Immune_Dysregulation,1
TLR5,PASS_CD_deLange2017,Immune_Dysregulation,1
LBR,PASS_CD_deLange2017,Immune_Dysregulation,1
PSEN2,PASS_CD_deLange2017,Immune_Dysregulation,1
LYST,PASS_CD_deLange2017,Immune_Dysregulation,1
KLF6,PASS_CD_deLange2017,Immune_Dysregulation,1
IL2RA,PASS_CD_deLange2017,Immune_Dysregulation,1
GATA3,PASS_CD_deLange2017,Immune_Dysregulation,1
DCLRE1C,PASS_CD_deLange2017,Immune_Dysregulation,1
CUBN,PASS_CD_deLange2017,Immune_Dysregulation,1
CACNB2,PASS_CD_deLange2017,Immune_Dysregulation,1
MLLT10,PASS_CD_deLange2017,Immune_Dysregulation,1
ANKRD26,PASS_CD_deLange2017,Immune_Dysregulation,1
CXCL12,PASS_CD_deLange2017,Immune_Dysregulation,1
CHAT,PASS_CD_deLange2017,Immune_Dysregulation,1
MBL2,PASS_CD_deLange2017,Immune_Dysregulation,1
EGR2,PASS_CD_deLange2017,Immune_Dysregulation,1
PRF1,PASS_CD_deLange2017,Immune_Dysregulation,1
SGPL1,PASS_CD_deLange2017,Immune_Dysregulation,1
SLC29A3,PASS_CD_deLange2017,Immune_Dysregulation,1
MSS51,PASS_CD_deLange2017,Immune_Dysregulation,1
POLR3A,PASS_CD_deLange2017,Immune_Dysregulation,1
PTEN,PASS_CD_deLange2017,Immune_Dysregulation,1
FAS,PASS_CD_deLange2017,Immune_Dysregulation,1
KIF11,PASS_CD_deLange2017,Immune_Dysregulation,1
HELLS,PASS_CD_deLange2017,Immune_Dysregulation,1
CYP2C19,PASS_CD_deLange2017,Immune_Dysregulation,1
BLNK,PASS_CD_deLange2017,Immune_Dysregulation,1
CHUK,PASS_CD_deLange2017,Immune_Dysregulation,1
NFKB2,PASS_CD_deLange2017,Immune_Dysregulation,1
CYP17A1,PASS_CD_deLange2017,Immune_Dysregulation,1
COL17A1,PASS_CD_deLange2017,Immune_Dysregulation,1
ADRB1,PASS_CD_deLange2017,Immune_Dysregulation,1
IRF7,PASS_CD_deLange2017,Immune_Dysregulation,1
CD81,PASS_CD_deLange2017,Immune_Dysregulation,1
STIM1,PASS_CD_deLange2017,Immune_Dysregulation,1
HBB,PASS_CD_deLange2017,Immune_Dysregulation,1
PTH,PASS_CD_deLange2017,Immune_Dysregulation,1
KCNJ11,PASS_CD_deLange2017,Immune_Dysregulation,1
ABCC8,PASS_CD_deLange2017,Immune_Dysregulation,1
TSG101,PASS_CD_deLange2017,Immune_Dysregulation,1
CD44,PASS_CD_deLange2017,Immune_Dysregulation,1
RAG1,PASS_CD_deLange2017,Immune_Dysregulation,1
RAG2,PASS_CD_deLange2017,Immune_Dysregulation,1
SLC35C1,PASS_CD_deLange2017,Immune_Dysregulation,1
MAPK8IP1,PASS_CD_deLange2017,Immune_Dysregulation,1
LRP4,PASS_CD_deLange2017,Immune_Dysregulation,1
RAPSN,PASS_CD_deLange2017,Immune_Dysregulation,1
SERPING1,PASS_CD_deLange2017,Immune_Dysregulation,1
GIF,PASS_CD_deLange2017,Immune_Dysregulation,1
MS4A1,PASS_CD_deLange2017,Immune_Dysregulation,1
FERMT3,PASS_CD_deLange2017,Immune_Dysregulation,1
BANF1,PASS_CD_deLange2017,Immune_Dysregulation,1
PACS1,PASS_CD_deLange2017,Immune_Dysregulation,1
TCIRG1,PASS_CD_deLange2017,Immune_Dysregulation,1
FADD,PASS_CD_deLange2017,Immune_Dysregulation,1
NUMA1,PASS_CD_deLange2017,Immune_Dysregulation,1
CAPN5,PASS_CD_deLange2017,Immune_Dysregulation,1
PICALM,PASS_CD_deLange2017,Immune_Dysregulation,1
EED,PASS_CD_deLange2017,Immune_Dysregulation,1
CTSC,PASS_CD_deLange2017,Immune_Dysregulation,1
MMP1,PASS_CD_deLange2017,Immune_Dysregulation,1
ATM,PASS_CD_deLange2017,Immune_Dysregulation,1
CRYAB,PASS_CD_deLange2017,Immune_Dysregulation,1
DLAT,PASS_CD_deLange2017,Immune_Dysregulation,1
CD3E,PASS_CD_deLange2017,Immune_Dysregulation,1
CD3D,PASS_CD_deLange2017,Immune_Dysregulation,1
CD3G,PASS_CD_deLange2017,Immune_Dysregulation,1
KMT2A,PASS_CD_deLange2017,Immune_Dysregulation,1
TIRAP,PASS_CD_deLange2017,Immune_Dysregulation,1
KCNA1,PASS_CD_deLange2017,Immune_Dysregulation,1
VWF,PASS_CD_deLange2017,Immune_Dysregulation,1
TNFRSF1A,PASS_CD_deLange2017,Immune_Dysregulation,1
CD27,PASS_CD_deLange2017,Immune_Dysregulation,1
CD4,PASS_CD_deLange2017,Immune_Dysregulation,1
C1S,PASS_CD_deLange2017,Immune_Dysregulation,1
C1R,PASS_CD_deLange2017,Immune_Dysregulation,1
AICDA,PASS_CD_deLange2017,Immune_Dysregulation,1
CLEC7A,PASS_CD_deLange2017,Immune_Dysregulation,1
ETV6,PASS_CD_deLange2017,Immune_Dysregulation,1
KRAS,PASS_CD_deLange2017,Immune_Dysregulation,1
IRAK4,PASS_CD_deLange2017,Immune_Dysregulation,1
VDR,PASS_CD_deLange2017,Immune_Dysregulation,1
COL2A1,PASS_CD_deLange2017,Immune_Dysregulation,1
KMT2D,PASS_CD_deLange2017,Immune_Dysregulation,1
STAT2,PASS_CD_deLange2017,Immune_Dysregulation,1
TBK1,PASS_CD_deLange2017,Immune_Dysregulation,1
LEMD3,PASS_CD_deLange2017,Immune_Dysregulation,1
IFNG,PASS_CD_deLange2017,Immune_Dysregulation,1
UNG,PASS_CD_deLange2017,Immune_Dysregulation,1
HNF1A,PASS_CD_deLange2017,Immune_Dysregulation,1
ORAI1,PASS_CD_deLange2017,Immune_Dysregulation,1
POLE,PASS_CD_deLange2017,Immune_Dysregulation,1
FLT3,PASS_CD_deLange2017,Immune_Dysregulation,1
BRCA2,PASS_CD_deLange2017,Immune_Dysregulation,1
RFXAP,PASS_CD_deLange2017,Immune_Dysregulation,1
COG6,PASS_CD_deLange2017,Immune_Dysregulation,1
FOXO1,PASS_CD_deLange2017,Immune_Dysregulation,1
TNFSF11,PASS_CD_deLange2017,Immune_Dysregulation,1
ATP7B,PASS_CD_deLange2017,Immune_Dysregulation,1
LIG4,PASS_CD_deLange2017,Immune_Dysregulation,1
IRS2,PASS_CD_deLange2017,Immune_Dysregulation,1
PNP,PASS_CD_deLange2017,Immune_Dysregulation,1
TGM1,PASS_CD_deLange2017,Immune_Dysregulation,1
NFKBIA,PASS_CD_deLange2017,Immune_Dysregulation,1
GPHN,PASS_CD_deLange2017,Immune_Dysregulation,1
PSEN1,PASS_CD_deLange2017,Immune_Dysregulation,1
TGFB3,PASS_CD_deLange2017,Immune_Dysregulation,1
TSHR,PASS_CD_deLange2017,Immune_Dysregulation,1
TRIP11,PASS_CD_deLange2017,Immune_Dysregulation,1
SERPINA1,PASS_CD_deLange2017,Immune_Dysregulation,1
BCL11B,PASS_CD_deLange2017,Immune_Dysregulation,1
AMN,PASS_CD_deLange2017,Immune_Dysregulation,1
AKT1,PASS_CD_deLange2017,Immune_Dysregulation,1
SNRPN,PASS_CD_deLange2017,Immune_Dysregulation,1
NSMCE3,PASS_CD_deLange2017,Immune_Dysregulation,1
BUB1B,PASS_CD_deLange2017,Immune_Dysregulation,1
B2M,PASS_CD_deLange2017,Immune_Dysregulation,1
BLOC1S6,PASS_CD_deLange2017,Immune_Dysregulation,1
FBN1,PASS_CD_deLange2017,Immune_Dysregulation,1
MYO5A,PASS_CD_deLange2017,Immune_Dysregulation,1
RAB27A,PASS_CD_deLange2017,Immune_Dysregulation,1
LIPC,PASS_CD_deLange2017,Immune_Dysregulation,1
PML,PASS_CD_deLange2017,Immune_Dysregulation,1
SEMA7A,PASS_CD_deLange2017,Immune_Dysregulation,1
HOMER2,PASS_CD_deLange2017,Immune_Dysregulation,1
LMF1,PASS_CD_deLange2017,Immune_Dysregulation,1
CREBBP,PASS_CD_deLange2017,Immune_Dysregulation,1
CIITA,PASS_CD_deLange2017,Immune_Dysregulation,1
SCNN1B,PASS_CD_deLange2017,Immune_Dysregulation,1
IL4R,PASS_CD_deLange2017,Immune_Dysregulation,1
IL21R,PASS_CD_deLange2017,Immune_Dysregulation,1
CLN3,PASS_CD_deLange2017,Immune_Dysregulation,1
CD19,PASS_CD_deLange2017,Immune_Dysregulation,1
LAT,PASS_CD_deLange2017,Immune_Dysregulation,1
CORO1A,PASS_CD_deLange2017,Immune_Dysregulation,1
STX1B,PASS_CD_deLange2017,Immune_Dysregulation,1
NOD2,PASS_CD_deLange2017,Immune_Dysregulation,1
CDH1,PASS_CD_deLange2017,Immune_Dysregulation,1
AARS,PASS_CD_deLange2017,Immune_Dysregulation,1
KARS,PASS_CD_deLange2017,Immune_Dysregulation,1
PLCG2,PASS_CD_deLange2017,Immune_Dysregulation,1
IRF8,PASS_CD_deLange2017,Immune_Dysregulation,1
CYBA,PASS_CD_deLange2017,Immune_Dysregulation,1
RPH3AL,PASS_CD_deLange2017,Immune_Dysregulation,1
VPS53,PASS_CD_deLange2017,Immune_Dysregulation,1
SHPK,PASS_CD_deLange2017,Immune_Dysregulation,1
CHRNE,PASS_CD_deLange2017,Immune_Dysregulation,1
NLRP1,PASS_CD_deLange2017,Immune_Dysregulation,1
TP53,PASS_CD_deLange2017,Immune_Dysregulation,1
PMP22,PASS_CD_deLange2017,Immune_Dysregulation,1
TNFRSF13B,PASS_CD_deLange2017,Immune_Dysregulation,1
NOS2,PASS_CD_deLange2017,Immune_Dysregulation,1
FOXN1,PASS_CD_deLange2017,Immune_Dysregulation,1
UNC119,PASS_CD_deLange2017,Immune_Dysregulation,1
CCL2,PASS_CD_deLange2017,Immune_Dysregulation,1
CCL11,PASS_CD_deLange2017,Immune_Dysregulation,1
CCL5,PASS_CD_deLange2017,Immune_Dysregulation,1
HNF1B,PASS_CD_deLange2017,Immune_Dysregulation,1
KRT25,PASS_CD_deLange2017,Immune_Dysregulation,1
HCRT,PASS_CD_deLange2017,Immune_Dysregulation,1
STAT5B,PASS_CD_deLange2017,Immune_Dysregulation,1
STAT3,PASS_CD_deLange2017,Immune_Dysregulation,1
CAVIN1,PASS_CD_deLange2017,Immune_Dysregulation,1
PSMC3IP,PASS_CD_deLange2017,Immune_Dysregulation,1
UBTF,PASS_CD_deLange2017,Immune_Dysregulation,1
SLC4A1,PASS_CD_deLange2017,Immune_Dysregulation,1
ITGB3,PASS_CD_deLange2017,Immune_Dysregulation,1
TBX21,PASS_CD_deLange2017,Immune_Dysregulation,1
CD79B,PASS_CD_deLange2017,Immune_Dysregulation,1
PRKAR1A,PASS_CD_deLange2017,Immune_Dysregulation,1
CANT1,PASS_CD_deLange2017,Immune_Dysregulation,1
CARD14,PASS_CD_deLange2017,Immune_Dysregulation,1
GCGR,PASS_CD_deLange2017,Immune_Dysregulation,1
LAMA3,PASS_CD_deLange2017,Immune_Dysregulation,1
DSG1,PASS_CD_deLange2017,Immune_Dysregulation,1
DSG4,PASS_CD_deLange2017,Immune_Dysregulation,1
EPG5,PASS_CD_deLange2017,Immune_Dysregulation,1
MYO5B,PASS_CD_deLange2017,Immune_Dysregulation,1
TCF4,PASS_CD_deLange2017,Immune_Dysregulation,1
TCF7L2,PASS_CD_deLange2017,Immune_Dysregulation,1
MALT1,PASS_CD_deLange2017,Immune_Dysregulation,1
BCL2,PASS_CD_deLange2017,Immune_Dysregulation,1
BSG,PASS_CD_deLange2017,Immune_Dysregulation,1
ELANE,PASS_CD_deLange2017,Immune_Dysregulation,1
CFD,PASS_CD_deLange2017,Immune_Dysregulation,1
AP3D1,PASS_CD_deLange2017,Immune_Dysregulation,1
C3,PASS_CD_deLange2017,Immune_Dysregulation,1
CD209,PASS_CD_deLange2017,Immune_Dysregulation,1
TYK2,PASS_CD_deLange2017,Immune_Dysregulation,1
LDLR,PASS_CD_deLange2017,Immune_Dysregulation,1
ACP5,PASS_CD_deLange2017,Immune_Dysregulation,1
MAN2B1,PASS_CD_deLange2017,Immune_Dysregulation,1
RNASEH2A,PASS_CD_deLange2017,Immune_Dysregulation,1
CALR,PASS_CD_deLange2017,Immune_Dysregulation,1
CACNA1A,PASS_CD_deLange2017,Immune_Dysregulation,1
JAK3,PASS_CD_deLange2017,Immune_Dysregulation,1
SLC5A5,PASS_CD_deLange2017,Immune_Dysregulation,1
IL12RB1,PASS_CD_deLange2017,Immune_Dysregulation,1
PIK3R2,PASS_CD_deLange2017,Immune_Dysregulation,1
RFXANK,PASS_CD_deLange2017,Immune_Dysregulation,1
SLC7A9,PASS_CD_deLange2017,Immune_Dysregulation,1
CEBPA,PASS_CD_deLange2017,Immune_Dysregulation,1
GPI,PASS_CD_deLange2017,Immune_Dysregulation,1
TYROBP,PASS_CD_deLange2017,Immune_Dysregulation,1
IFNL3,PASS_CD_deLange2017,Immune_Dysregulation,1
AKT2,PASS_CD_deLange2017,Immune_Dysregulation,1
CYP2B6,PASS_CD_deLange2017,Immune_Dysregulation,1
TGFB1,PASS_CD_deLange2017,Immune_Dysregulation,1
APOE,PASS_CD_deLange2017,Immune_Dysregulation,1
RELB,PASS_CD_deLange2017,Immune_Dysregulation,1
ERCC2,PASS_CD_deLange2017,Immune_Dysregulation,1
LIG1,PASS_CD_deLange2017,Immune_Dysregulation,1
BAX,PASS_CD_deLange2017,Immune_Dysregulation,1
PNKP,PASS_CD_deLange2017,Immune_Dysregulation,1
TPO,PASS_CD_deLange2017,Immune_Dysregulation,1
RNASEH1,PASS_CD_deLange2017,Immune_Dysregulation,1
ADAM17,PASS_CD_deLange2017,Immune_Dysregulation,1
NBAS,PASS_CD_deLange2017,Immune_Dysregulation,1
SLC3A1,PASS_CD_deLange2017,Immune_Dysregulation,1
TTC7A,PASS_CD_deLange2017,Immune_Dysregulation,1
EPCAM,PASS_CD_deLange2017,Immune_Dysregulation,1
MSH2,PASS_CD_deLange2017,Immune_Dysregulation,1
NRXN1,PASS_CD_deLange2017,Immune_Dysregulation,1
GFPT1,PASS_CD_deLange2017,Immune_Dysregulation,1
CD207,PASS_CD_deLange2017,Immune_Dysregulation,1
DYSF,PASS_CD_deLange2017,Immune_Dysregulation,1
CYP26B1,PASS_CD_deLange2017,Immune_Dysregulation,1
SFTPB,PASS_CD_deLange2017,Immune_Dysregulation,1
CD8A,PASS_CD_deLange2017,Immune_Dysregulation,1
ZAP70,PASS_CD_deLange2017,Immune_Dysregulation,1
EDAR,PASS_CD_deLange2017,Immune_Dysregulation,1
MERTK,PASS_CD_deLange2017,Immune_Dysregulation,1
IL1B,PASS_CD_deLange2017,Immune_Dysregulation,1
IL1RN,PASS_CD_deLange2017,Immune_Dysregulation,1
PAX8,PASS_CD_deLange2017,Immune_Dysregulation,1
GYPC,PASS_CD_deLange2017,Immune_Dysregulation,1
BIN1,PASS_CD_deLange2017,Immune_Dysregulation,1
ERCC3,PASS_CD_deLange2017,Immune_Dysregulation,1
PROC,PASS_CD_deLange2017,Immune_Dysregulation,1
CXCR4,PASS_CD_deLange2017,Immune_Dysregulation,1
ITGB6,PASS_CD_deLange2017,Immune_Dysregulation,1
IFIH1,PASS_CD_deLange2017,Immune_Dysregulation,1
LRP2,PASS_CD_deLange2017,Immune_Dysregulation,1
GAD1,PASS_CD_deLange2017,Immune_Dysregulation,1
CDCA7,PASS_CD_deLange2017,Immune_Dysregulation,1
WIPF1,PASS_CD_deLange2017,Immune_Dysregulation,1
CHRNA1,PASS_CD_deLange2017,Immune_Dysregulation,1
NEUROD1,PASS_CD_deLange2017,Immune_Dysregulation,1
STAT1,PASS_CD_deLange2017,Immune_Dysregulation,1
CASP10,PASS_CD_deLange2017,Immune_Dysregulation,1
CASP8,PASS_CD_deLange2017,Immune_Dysregulation,1
BMPR2,PASS_CD_deLange2017,Immune_Dysregulation,1
CTLA4,PASS_CD_deLange2017,Immune_Dysregulation,1
ICOS,PASS_CD_deLange2017,Immune_Dysregulation,1
SMARCAL1,PASS_CD_deLange2017,Immune_Dysregulation,1
CXCR1,PASS_CD_deLange2017,Immune_Dysregulation,1
NHEJ1,PASS_CD_deLange2017,Immune_Dysregulation,1
IRS1,PASS_CD_deLange2017,Immune_Dysregulation,1
COL4A3,PASS_CD_deLange2017,Immune_Dysregulation,1
SLC19A3,PASS_CD_deLange2017,Immune_Dysregulation,1
SP110,PASS_CD_deLange2017,Immune_Dysregulation,1
CHRNG,PASS_CD_deLange2017,Immune_Dysregulation,1
SAG,PASS_CD_deLange2017,Immune_Dysregulation,1
MLPH,PASS_CD_deLange2017,Immune_Dysregulation,1
PDCD1,PASS_CD_deLange2017,Immune_Dysregulation,1
RBCK1,PASS_CD_deLange2017,Immune_Dysregulation,1
TGM6,PASS_CD_deLange2017,Immune_Dysregulation,1
SNRPB,PASS_CD_deLange2017,Immune_Dysregulation,1
AVP,PASS_CD_deLange2017,Immune_Dysregulation,1
PCNA,PASS_CD_deLange2017,Immune_Dysregulation,1
BMP2,PASS_CD_deLange2017,Immune_Dysregulation,1
DNMT3B,PASS_CD_deLange2017,Immune_Dysregulation,1
ITCH,PASS_CD_deLange2017,Immune_Dysregulation,1
SAMHD1,PASS_CD_deLange2017,Immune_Dysregulation,1
HNF4A,PASS_CD_deLange2017,Immune_Dysregulation,1
ADA,PASS_CD_deLange2017,Immune_Dysregulation,1
STK4,PASS_CD_deLange2017,Immune_Dysregulation,1
MMP9,PASS_CD_deLange2017,Immune_Dysregulation,1
CD40,PASS_CD_deLange2017,Immune_Dysregulation,1
MC3R,PASS_CD_deLange2017,Immune_Dysregulation,1
CTCFL,PASS_CD_deLange2017,Immune_Dysregulation,1
RTEL1,PASS_CD_deLange2017,Immune_Dysregulation,1
APP,PASS_CD_deLange2017,Immune_Dysregulation,1
IFNAR2,PASS_CD_deLange2017,Immune_Dysregulation,1
IFNGR2,PASS_CD_deLange2017,Immune_Dysregulation,1
RUNX1,PASS_CD_deLange2017,Immune_Dysregulation,1
AIRE,PASS_CD_deLange2017,Immune_Dysregulation,1
ITGB2,PASS_CD_deLange2017,Immune_Dysregulation,1
FTCD,PASS_CD_deLange2017,Immune_Dysregulation,1
IL17RA,PASS_CD_deLange2017,Immune_Dysregulation,1
ADA2,PASS_CD_deLange2017,Immune_Dysregulation,1
TBX1,PASS_CD_deLange2017,Immune_Dysregulation,1
BCR,PASS_CD_deLange2017,Immune_Dysregulation,1
IGLL1,PASS_CD_deLange2017,Immune_Dysregulation,1
